ProductName,CustomerID,Date,Region,Latitude,Longitude,Price,Segment,Shipping,Customer_type,Final_price
Keyboard,Acct-001289,1/10/2017,Atlanta,33.611197,-84.474503,1000.0,Gadgets,Free,Existing,1000.0
Speakers,Acct-001289,1/10/2017,Atlanta,33.694245,-84.46623100000002,5500.0,Gadgets,Free,Existing,5500.0
Hard Drive,Acct-001289,1/10/2017,Atlanta,33.676289000000004,-84.473649,5000.0,Gadgets,Free,Existing,5000.0
Mouse,Acct-001289,1/10/2017,Atlanta,33.689133,-84.46575899999998,900.0,Gadgets,Free,Existing,900.0
Keyboard,Acct-001289,1/10/2017,Atlanta,33.993169,-84.283392,1000.0,Gadgets,Free,Existing,1000.0
Lan,Acct-001289,1/10/2017,Atlanta,33.57210300000001,-84.48130400000002,1200.0,Gadgets,Free,Existing,1200.0
Mouse,Acct-001289,1/10/2017,Atlanta,34.050168,-84.268226,900.0,Gadgets,Free,Existing,900.0
Keyboard,Acct-001289,1/10/2017,Atlanta,33.667219,-84.48084399999998,1000.0,Gadgets,Free,Existing,1000.0
Lan,Acct-001289,1/10/2017,Atlanta,33.594294,-84.482772,1200.0,Gadgets,Free,Existing,1200.0
Mouse,Acct-001289,1/10/2017,Atlanta,33.647069,-84.49582099999998,900.0,Gadgets,Free,Existing,900.0
Mouse,Acct-001289,1/10/2017,Atlanta,33.678365,-84.42495699999998,900.0,Gadgets,Free,Existing,900.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.665178000000004,-84.592426,2599.0,Gadgets,Free,Existing,2599.0
Hard Drive,Acct-001289,1/10/2017,Atlanta,34.118771,-84.274357,5000.0,Gadgets,Free,Existing,5000.0
Lan,Acct-001289,1/10/2017,Atlanta,33.671028,-84.637875,1200.0,Gadgets,Free,Existing,1200.0
Mobiles,Acct-001289,1/10/2017,Atlanta,33.660191999999995,-84.407833,15000.0,Gadgets,Free,Existing,15000.0
Keyboard,Acct-001289,1/10/2017,Atlanta,33.6419064,-84.4817762,1000.0,Gadgets,Free,Existing,1000.0
Earphones,Acct-001289,1/10/2017,Atlanta,34.01847,-84.24158100000002,2599.0,Gadgets,Free,Existing,2599.0
PenDrive,Acct-001289,1/10/2017,Atlanta,34.0751239,-84.2551847,2500.0,Gadgets,Free,Existing,2500.0
Lan,Acct-001289,1/10/2017,Atlanta,33.638751,-84.528131,1200.0,Gadgets,Free,Existing,1200.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.656740500000005,-84.450234,2599.0,Gadgets,Free,Existing,2599.0
Earphones,Acct-001289,1/10/2017,Atlanta,34.052829,-84.231018,2599.0,Gadgets,Free,Existing,2599.0
Speakers,Acct-001289,1/10/2017,Atlanta,34.074085,-84.241793,5500.0,Gadgets,Free,Existing,5500.0
Keyboard,Acct-001289,1/10/2017,Atlanta,34.067074,-84.231509,1000.0,Gadgets,Free,Existing,1000.0
Lan,Acct-001289,1/10/2017,Atlanta,34.082784000000004,-84.276525,1200.0,Gadgets,Free,Existing,1200.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.627774,-84.539056,2599.0,Gadgets,Free,Existing,2599.0
Lan,Acct-001289,1/10/2017,Atlanta,33.532812,-84.67103399999998,1200.0,Gadgets,Free,Existing,1200.0
Ipod,Acct-001289,1/10/2017,Atlanta,34.052945,-84.209018,2000.0,Gadgets,Free,Existing,2000.0
Speakers,Acct-001289,1/10/2017,Atlanta,33.899131,-84.370385,5500.0,Gadgets,Free,Existing,5500.0
Keyboard,Acct-001289,1/10/2017,Atlanta,34.054967,-84.197648,1000.0,Gadgets,Free,Existing,1000.0
Speakers,Acct-001289,1/10/2017,Atlanta,34.048984000000004,-84.208065,5500.0,Gadgets,Free,Existing,5500.0
Notebook,Acct-001289,1/10/2017,Atlanta,34.022915999999995,-84.194866,75000.0,Gadgets,Free,Existing,75000.0
Ipod,Acct-001289,1/10/2017,Atlanta,33.704671999999995,-84.56051500000002,2000.0,Gadgets,Free,Existing,2000.0
Speakers,Acct-001289,1/10/2017,Atlanta,33.59783400000001,-84.513989,5500.0,Gadgets,Free,Existing,5500.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.900196,-84.35932199999998,2599.0,Gadgets,Free,Existing,2599.0
Hard Drive,Acct-001289,1/10/2017,Atlanta,34.060853,-84.183699,5000.0,Gadgets,Free,Existing,5000.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.700025,-84.561492,2599.0,Gadgets,Free,Existing,2599.0
Lan,Acct-001289,1/10/2017,Atlanta,33.916477,-84.384952,1200.0,Gadgets,Free,Existing,1200.0
Notebook,Acct-001289,1/10/2017,Atlanta,34.021568,-84.19829,75000.0,Gadgets,Free,Existing,75000.0
PenDrive,Acct-001289,1/10/2017,Atlanta,33.593066,-84.481673,2500.0,Gadgets,Free,Existing,2500.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.588735,-84.53829300000002,2599.0,Gadgets,Free,Existing,2599.0
Hard Drive,Acct-001289,1/10/2017,Atlanta,33.576342,-84.50303199999998,5000.0,Gadgets,Free,Existing,5000.0
PenDrive,Acct-001289,1/10/2017,Atlanta,34.03552,-84.183076,2500.0,Gadgets,Free,Existing,2500.0
Ipod,Acct-001289,1/10/2017,Atlanta,33.571614000000004,-84.619831,2000.0,Gadgets,Free,Existing,2000.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.616442,-84.621809,2599.0,Gadgets,Free,Existing,2599.0
Ipod,Acct-001289,1/10/2017,Atlanta,33.558213,-84.527684,2000.0,Gadgets,Free,Existing,2000.0
Notebook,Acct-001289,1/10/2017,Atlanta,33.634874,-84.649454,75000.0,Gadgets,Free,Existing,75000.0
Mouse,Acct-001289,1/10/2017,Atlanta,33.558166,-84.627323,900.0,Gadgets,Free,Existing,900.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.977554,-84.353413,2599.0,Gadgets,Free,Existing,2599.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.557862,-84.627463,2599.0,Gadgets,Free,Existing,2599.0
Mobiles,Acct-001289,1/10/2017,Atlanta,33.996796,-84.338091,15000.0,Gadgets,Free,Existing,15000.0
Notebook,Acct-001289,1/10/2017,Atlanta,33.993262,-84.311051,75000.0,Gadgets,Free,Existing,75000.0
Mouse,Acct-001289,1/10/2017,Atlanta,34.020175,-84.36332800000002,900.0,Gadgets,Free,Existing,900.0
Mobiles,Acct-001289,1/10/2017,Atlanta,33.598642,-84.58196600000002,15000.0,Gadgets,Free,Existing,15000.0
Lan,Acct-001289,1/10/2017,Atlanta,33.97677,-84.342924,1200.0,Gadgets,Free,Existing,1200.0
Hard Drive,Acct-001289,1/10/2017,Atlanta,33.57227,-84.575292,5000.0,Gadgets,Free,Existing,5000.0
Mobiles,Acct-001289,1/10/2017,Atlanta,34.059878999999995,-84.33639699999998,15000.0,Gadgets,Free,Existing,15000.0
Speakers,Acct-001289,1/10/2017,Atlanta,34.010662,-84.29563900000002,5500.0,Gadgets,Free,Existing,5500.0
Keyboard,Acct-001289,1/10/2017,Atlanta,34.010919,-84.249964,1000.0,Gadgets,Free,Existing,1000.0
Hard Drive,Acct-001289,1/10/2017,Atlanta,33.59299,-84.518331,5000.0,Gadgets,Free,Existing,5000.0
Ipod,Acct-001289,1/10/2017,Atlanta,33.623883,-84.635797,2000.0,Gadgets,Free,Existing,2000.0
Lan,Acct-001289,1/10/2017,Atlanta,33.66464000000001,-84.47912099999998,1200.0,Gadgets,Free,Existing,1200.0
Earphones,Acct-001289,1/10/2017,Atlanta,33.58961,-84.51986099999998,2599.0,Gadgets,Free,Existing,2599.0
Speakers,Acct-001289,1/10/2017,Atlanta,33.9167,-84.4183,5500.0,Gadgets,Free,Existing,5500.0
Mouse,Acct-000461,2/8/2017,Dallas,32.5785694,-96.9825208,900.0,Gadgets,Paid,New,945.0
Earphones,Acct-000053,1/10/2017,Atlanta,33.841315,-84.522539,2599.0,Gadgets,Free,Existing,2599.0
Notebook,Acct-000745,2/8/2017,Atlanta,33.784121899999995,-84.5075364,75000.0,Gadgets,Free,Existing,75000.0
Notebook,Acct-000192,2/8/2017,Dallas,32.807183,-96.868566,75000.0,Gadgets,Paid,New,78750.0
Hard Drive,Acct-000192,2/8/2017,Dallas,33.000482,-96.9964,5000.0,Gadgets,Paid,New,5250.0
Notebook,Acct-001290,2/8/2017,Denver,39.760985,-104.992224,75000.0,Gadgets,Paid,New,81000.0
Hard Drive,Acct-001291,2/8/2017,Dallas,33.094894000000004,-96.68326,5000.0,Gadgets,Paid,New,5250.0
Hard Drive,Acct-000079,1/11/2017,Dallas,32.800805,-96.819612,5000.0,Gadgets,Paid,New,5250.0
PenDrive,Acct-000354,1/11/2017,Atlanta,33.8972032,-84.2398012,2500.0,Gadgets,Free,New,2500.0
Lan,Acct-000712,1/10/2017,Dallas,32.787255,-96.794118,1200.0,Gadgets,Paid,New,1260.0
Speakers,Acct-000712,1/10/2017,Dallas,32.7816914,-96.8072217,5500.0,Gadgets,Paid,New,5775.0
Mouse,Acct-000253,2/8/2017,Atlanta,33.6147154,-84.4675762,900.0,Gadgets,Free,New,900.0
Hard Drive,Acct-000253,2/8/2017,Atlanta,33.5943139,-84.47153109999998,5000.0,Gadgets,Free,New,5000.0
Notebook,Acct-000904,2/8/2017,Atlanta,33.74426500000001,-84.581427,75000.0,Gadgets,Free,Existing,75000.0
Hard Drive,Acct-000321,2/8/2017,Dallas,33.005614,-96.740059,5000.0,Gadgets,Paid,New,5250.0
PenDrive,Acct-000133,1/11/2017,Dallas,32.800805,-96.819612,2500.0,Gadgets,Paid,New,2625.0
Hard Drive,Acct-000036,2/8/2017,Atlanta,33.755431,-84.391561,5000.0,Gadgets,Free,Existing,5000.0
PenDrive,Acct-000582,2/8/2017,Dallas,32.800805,-96.819612,2500.0,Gadgets,Paid,New,2625.0
Lan,Acct-000713,1/11/2017,Dallas,33.00949,-96.66871,1200.0,Gadgets,Paid,New,1260.0
Earphones,Acct-000559,2/8/2017,Atlanta,33.755431,-84.391561,2599.0,Gadgets,Free,New,2599.0
Mobiles,Acct-000559,2/8/2017,Dallas,32.800805,-96.819612,15000.0,Gadgets,Paid,New,15750.0
Earphones,Acct-000559,2/8/2017,Denver,39.74556,-104.995682,2599.0,Gadgets,Paid,New,2806.92
Keyboard,Acct-000280,1/11/2017,Dallas,32.800805,-96.819612,1000.0,Gadgets,Paid,Existing,1050.0
Notebook,Acct-000273,2/8/2017,Denver,39.721368,-104.801643,75000.0,Gadgets,Paid,Existing,81000.0
Keyboard,Acct-000273,2/8/2017,Dallas,32.972024,-97.15659,1000.0,Gadgets,Paid,Existing,1050.0
Notebook,Acct-000578,2/8/2017,Denver,39.749125,-104.993198,75000.0,Gadgets,Paid,New,81000.0
Mouse,Acct-000278,1/11/2017,Atlanta,33.8467249,-84.35717530000002,900.0,Gadgets,Free,New,900.0
PenDrive,Acct-000072,1/11/2017,Dallas,33.009240000000005,-96.68996,2500.0,Gadgets,Paid,Existing,2625.0
Keyboard,Acct-000873,2/8/2017,Dallas,32.800805,-96.819612,1000.0,Gadgets,Paid,Existing,1050.0
Mouse,Acct-000768,2/8/2017,Atlanta,34.112124,-84.234087,900.0,Gadgets,Free,Existing,900.0
Mouse,Acct-000191,2/8/2017,Atlanta,33.954938,-84.1983939,900.0,Gadgets,Free,Existing,900.0
Notebook,Acct-000191,2/8/2017,Atlanta,33.941115100000005,-84.5118355,75000.0,Gadgets,Free,Existing,75000.0
Lan,Acct-000191,2/8/2017,Atlanta,33.794685,-84.38766600000002,1200.0,Gadgets,Free,Existing,1200.0
Mobiles,Acct-000665,1/11/2017,Denver,39.74519179999999,-104.9792774,15000.0,Gadgets,Paid,New,16200.0
Speakers,Acct-000523,2/8/2017,Atlanta,34.075777,-84.264162,5500.0,Gadgets,Free,Existing,5500.0
Notebook,Acct-000523,2/8/2017,Atlanta,33.6429187,-84.4127323,75000.0,Gadgets,Free,Existing,75000.0
Earphones,Acct-000546,1/11/2017,Denver,39.5913091,-104.8470746,2599.0,Gadgets,Paid,New,2806.92
Keyboard,Acct-001292,2/8/2017,Denver,39.777368,-104.968254,1000.0,Gadgets,Paid,New,1080.0
PenDrive,Acct-001292,2/8/2017,Denver,39.749125,-104.993198,2500.0,Gadgets,Paid,New,2700.0
Speakers,Acct-000546,1/11/2017,Denver,39.5913091,-104.8470746,5500.0,Gadgets,Paid,New,5940.0
Notebook,Acct-000002,2/8/2017,Denver,39.660966,-104.850001,75000.0,Gadgets,Paid,Existing,81000.0
Mouse,Acct-000069,2/8/2017,Atlanta,34.0315054,-84.2906847,900.0,Gadgets,Free,New,900.0
Lan,Acct-000069,2/8/2017,Atlanta,34.108469,-84.21082309999998,1200.0,Gadgets,Free,New,1200.0
PenDrive,Acct-000074,2/8/2017,Denver,39.74576,-104.994423,2500.0,Gadgets,Paid,Existing,2700.0
Lan,Acct-000074,2/8/2017,Denver,39.742626,-105.017944,1200.0,Gadgets,Paid,Existing,1296.0
Mouse,Acct-000173,2/8/2017,Atlanta,33.74426500000001,-84.581427,900.0,Gadgets,Free,Existing,900.0
Mouse,Acct-000616,1/11/2017,Atlanta,33.755431,-84.391561,900.0,Gadgets,Free,New,900.0
PenDrive,Acct-000095,1/11/2017,Atlanta,33.7775391,-84.42146109999999,2500.0,Gadgets,Free,Existing,2500.0
Ipod,Acct-000095,1/11/2017,Atlanta,33.747665999999995,-84.38904129999997,2000.0,Gadgets,Free,Existing,2000.0
PenDrive,Acct-000095,1/11/2017,Atlanta,33.7775391,-84.42146109999999,2500.0,Gadgets,Free,Existing,2500.0
Mouse,Acct-000095,1/11/2017,Atlanta,33.747665999999995,-84.38904129999997,900.0,Gadgets,Free,Existing,900.0
Notebook,Acct-000058,1/11/2017,Atlanta,33.755431,-84.391561,75000.0,Gadgets,Free,Existing,75000.0
Speakers,Acct-000583,2/9/2017,Dallas,32.800805,-96.819612,5500.0,Gadgets,Paid,New,5775.0
Speakers,Acct-000303,2/9/2017,Dallas,32.8970767,-96.9829687,5500.0,Gadgets,Paid,New,5775.0
Notebook,Acct-000043,2/9/2017,Atlanta,33.92469570000001,-84.3293058,75000.0,Gadgets,Free,Existing,75000.0
Speakers,Acct-000025,2/9/2017,Atlanta,33.9515304,-84.5502353,5500.0,Gadgets,Free,Existing,5500.0
Speakers,Acct-000106,2/9/2017,Dallas,32.800805,-96.819612,5500.0,Gadgets,Paid,Existing,5775.0
Ipod,Acct-000106,2/9/2017,Atlanta,33.758884,-84.38769,2000.0,Gadgets,Free,Existing,2000.0
Notebook,Acct-000835,1/11/2017,Denver,39.847827,-104.979817,75000.0,Gadgets,Paid,New,81000.0
Ipod,Acct-000208,2/9/2017,Atlanta,33.755431,-84.391561,2000.0,Gadgets,Free,New,2000.0
Earphones,Acct-000557,2/9/2017,Atlanta,34.0951639,-84.235613,2599.0,Gadgets,Free,New,2599.0
Keyboard,Acct-000111,2/9/2017,Denver,39.74556,-104.995682,1000.0,Gadgets,Paid,New,1080.0
Ipod,Acct-000420,2/9/2017,Denver,39.74556,-104.995682,2000.0,Gadgets,Paid,Existing,2160.0
Mobiles,Acct-000557,2/9/2017,Atlanta,34.0951639,-84.235613,15000.0,Gadgets,Free,New,15000.0
Speakers,Acct-000133,1/11/2017,Dallas,32.800805,-96.819612,5500.0,Gadgets,Paid,New,5775.0
Mobiles,Acct-000523,1/12/2017,Atlanta,34.075777,-84.264162,15000.0,Gadgets,Free,Existing,15000.0
Hard Drive,Acct-000557,2/9/2017,Atlanta,34.0951639,-84.235613,5000.0,Gadgets,Free,New,5000.0
Ipod,Acct-000007,1/12/2017,Atlanta,33.877816,-84.4608857,2000.0,Gadgets,Free,Existing,2000.0
Mouse,Acct-000007,1/12/2017,Atlanta,34.075777,-84.264162,900.0,Gadgets,Free,Existing,900.0
PenDrive,Acct-001293,1/11/2017,Denver,39.5491736,-104.8678322,2500.0,Gadgets,Paid,New,2700.0
Lan,Acct-000062,2/9/2017,Dallas,32.800805,-96.819612,1200.0,Gadgets,Paid,Existing,1260.0
Mouse,Acct-000062,2/9/2017,Dallas,32.966302,-96.715742,900.0,Gadgets,Paid,Existing,945.0
Keyboard,Acct-000062,2/9/2017,Dallas,32.8275026,-96.8738916,1000.0,Gadgets,Paid,Existing,1050.0
Speakers,Acct-000019,1/11/2017,Atlanta,33.73383920000001,-84.4256845,5500.0,Gadgets,Free,Existing,5500.0
Keyboard,Acct-000009,1/12/2017,Dallas,32.9663174,-96.7112561,1000.0,Gadgets,Paid,Existing,1050.0
Keyboard,Acct-000013,2/9/2017,Atlanta,33.755431,-84.391561,1000.0,Gadgets,Free,Existing,1000.0
Notebook,Acct-000220,2/9/2017,Atlanta,33.791513,-84.38730079999998,75000.0,Gadgets,Free,New,75000.0
Keyboard,Acct-000220,2/9/2017,Atlanta,33.7616219,-84.3911416,1000.0,Gadgets,Free,New,1000.0
Lan,Acct-000002,2/9/2017,Atlanta,33.7558656,-84.3857519,1200.0,Gadgets,Free,Existing,1200.0
PenDrive,Acct-000024,2/9/2017,Atlanta,33.755431,-84.391561,2500.0,Gadgets,Free,New,2500.0
Mouse,Acct-000044,2/9/2017,Dallas,32.800805,-96.819612,900.0,Gadgets,Paid,Existing,945.0
Earphones,Acct-000013,2/9/2017,Atlanta,34.083975,-84.253701,2599.0,Gadgets,Free,Existing,2599.0
Notebook,Acct-000002,2/9/2017,Atlanta,33.7558656,-84.3857519,75000.0,Gadgets,Free,Existing,75000.0
Speakers,Acct-000569,2/9/2017,Atlanta,33.755431,-84.391561,5500.0,Gadgets,Free,New,5500.0
Notebook,Acct-000377,2/9/2017,Atlanta,33.7775391,-84.42146109999999,75000.0,Gadgets,Free,Existing,75000.0
Earphones,Acct-000377,2/9/2017,Atlanta,33.74426500000001,-84.581427,2599.0,Gadgets,Free,Existing,2599.0
Mouse,Acct-001182,2/9/2017,Dallas,32.800805,-96.819612,900.0,Gadgets,Paid,New,945.0
Mobiles,Acct-001182,2/9/2017,Dallas,32.992076000000004,-96.930441,15000.0,Gadgets,Paid,New,15750.0
Lan,Acct-001294,2/9/2017,Denver,39.5913091,-104.8470746,1200.0,Gadgets,Paid,New,1296.0
Ipod,Acct-000009,1/12/2017,Dallas,32.9663174,-96.7112561,2000.0,Gadgets,Paid,Existing,2100.0
Notebook,Acct-000049,2/9/2017,Atlanta,33.755431,-84.391561,75000.0,Gadgets,Free,Existing,75000.0
Mouse,Acct-000049,2/9/2017,Atlanta,33.7616219,-84.3911416,900.0,Gadgets,Free,Existing,900.0
Keyboard,Acct-000049,2/9/2017,Atlanta,33.8972032,-84.2398012,1000.0,Gadgets,Free,Existing,1000.0
Mouse,Acct-000013,2/9/2017,Dallas,32.911297999999995,-96.876593,900.0,Gadgets,Paid,Existing,945.0
Speakers,Acct-000013,2/9/2017,Dallas,32.911297999999995,-96.876593,5500.0,Gadgets,Paid,Existing,5775.0
Lan,Acct-000127,1/12/2017,Denver,39.745886,-104.9794996,1200.0,Gadgets,Paid,New,1296.0
Mobiles,Acct-000032,1/12/2017,Dallas,32.800805,-96.819612,15000.0,Gadgets,Paid,New,15750.0
PenDrive,Acct-000691,1/12/2017,Atlanta,33.758884,-84.38769,2500.0,Gadgets,Free,New,2500.0
PenDrive,Acct-000009,1/12/2017,Atlanta,33.7559784,-84.3871857,2500.0,Gadgets,Free,Existing,2500.0
Speakers,Acct-000009,1/12/2017,Atlanta,33.798625,-84.32729300000003,5500.0,Gadgets,Free,Existing,5500.0
Ipod,Acct-000019,2/9/2017,Atlanta,33.7559351,-84.3908998,2000.0,Gadgets,Free,Existing,2000.0
Ipod,Acct-000053,2/9/2017,Denver,39.72638900000001,-104.70741,2000.0,Gadgets,Paid,Existing,2160.0
Mobiles,Acct-000126,2/9/2017,Denver,39.74556,-104.995682,15000.0,Gadgets,Paid,Existing,16200.0
Keyboard,Acct-000106,2/9/2017,Dallas,32.800805,-96.819612,1000.0,Gadgets,Paid,Existing,1050.0
PenDrive,Acct-000106,2/9/2017,Atlanta,33.758884,-84.38769,2500.0,Gadgets,Free,Existing,2500.0
Notebook,Acct-000522,2/10/2017,Atlanta,33.755431,-84.391561,75000.0,Gadgets,Free,New,75000.0
Ipod,Acct-000522,2/10/2017,Dallas,32.787255,-96.794118,2000.0,Gadgets,Paid,New,2100.0
Keyboard,Acct-000034,2/9/2017,Dallas,32.800805,-96.819612,1000.0,Gadgets,Paid,Existing,1050.0
PenDrive,Acct-000654,1/12/2017,Atlanta,33.783409899999995,-84.38266759999998,2500.0,Gadgets,Free,New,2500.0
Mobiles,Acct-000612,2/9/2017,Denver,39.7163377,-104.7861382,15000.0,Gadgets,Paid,New,16200.0
Earphones,Acct-000173,2/9/2017,Atlanta,34.0361583,-84.31945400000002,2599.0,Gadgets,Free,Existing,2599.0
Mobiles,Acct-000173,2/9/2017,Atlanta,33.74426500000001,-84.581427,15000.0,Gadgets,Free,Existing,15000.0
Lan,Acct-000126,2/9/2017,Denver,39.74556,-104.995682,1200.0,Gadgets,Paid,Existing,1296.0
Speakers,Acct-000173,2/9/2017,Atlanta,33.74426500000001,-84.581427,5500.0,Gadgets,Free,Existing,5500.0
Speakers,Acct-000173,2/9/2017,Atlanta,34.0361583,-84.31945400000002,5500.0,Gadgets,Free,Existing,5500.0
Earphones,Acct-000549,1/12/2017,Dallas,32.800805,-96.819612,2599.0,Gadgets,Paid,New,2728.95
PenDrive,Acct-000209,1/12/2017,Atlanta,33.8006515,-84.3926368,2500.0,Gadgets,Free,Existing,2500.0
Keyboard,Acct-000106,2/10/2017,Denver,39.560323,-104.85759,1000.0,Gadgets,Paid,Existing,1080.0
Ipod,Acct-000106,2/10/2017,Denver,39.5873873,-104.876543,2000.0,Gadgets,Paid,Existing,2160.0
Mobiles,Acct-000072,1/12/2017,Atlanta,33.7775391,-84.42146109999999,15000.0,Gadgets,Free,Existing,15000.0
Keyboard,Acct-001295,1/12/2017,Denver,39.61178,-105.008017,1000.0,Gadgets,Paid,New,1080.0
Keyboard,Acct-001295,1/12/2017,Denver,39.597936,-104.980015,1000.0,Gadgets,Paid,New,1080.0
Notebook,Acct-000143,1/12/2017,Dallas,32.9564583,-97.0448435,75000.0,Gadgets,Paid,New,78750.0
Speakers,Acct-000158,1/12/2017,Dallas,32.8970767,-96.9829687,5500.0,Gadgets,Paid,Existing,5775.0
Ipod,Acct-000106,2/10/2017,Atlanta,33.758884,-84.38769,2000.0,Gadgets,Free,Existing,2000.0
Speakers,Acct-000106,2/10/2017,Atlanta,33.9381625,-84.2267439,5500.0,Gadgets,Free,Existing,5500.0
PenDrive,Acct-000106,2/10/2017,Atlanta,33.895315999999994,-84.4537747,2500.0,Gadgets,Free,Existing,2500.0
Earphones,Acct-000009,1/12/2017,Atlanta,33.73383920000001,-84.4256845,2599.0,Gadgets,Free,Existing,2599.0
Ipod,Acct-000009,1/12/2017,Dallas,32.8217917,-96.8736451,2000.0,Gadgets,Paid,Existing,2100.0
Lan,Acct-000122,2/10/2017,Atlanta,33.73383920000001,-84.4256845,1200.0,Gadgets,Free,Existing,1200.0
Mouse,Acct-000603,2/10/2017,Dallas,32.89319380000001,-96.7028848,900.0,Gadgets,Paid,New,945.0
Hard Drive,Acct-000072,1/12/2017,Atlanta,33.8492399,-84.36060400000002,5000.0,Gadgets,Free,Existing,5000.0
Earphones,Acct-000019,2/10/2017,Denver,39.5643596,-104.8665482,2599.0,Gadgets,Paid,Existing,2806.92
PenDrive,Acct-000122,2/10/2017,Atlanta,33.755431,-84.391561,2500.0,Gadgets,Free,Existing,2500.0
Earphones,Acct-001296,2/10/2017,Atlanta,33.830870000000004,-84.329655,2599.0,Gadgets,Free,New,2599.0
Keyboard,Acct-001296,2/10/2017,Atlanta,33.885263,-84.299921,1000.0,Gadgets,Free,New,1000.0
PenDrive,Acct-001031,2/10/2017,Dallas,32.830994,-97.385597,2500.0,Gadgets,Paid,Existing,2625.0
Mobiles,Acct-001031,2/10/2017,Dallas,32.6684691,-97.2895873,15000.0,Gadgets,Paid,Existing,15750.0
Lan,Acct-001031,2/10/2017,Dallas,32.6391534,-97.072243,1200.0,Gadgets,Paid,Existing,1260.0
Ipod,Acct-001031,2/10/2017,Dallas,33.094894000000004,-96.68326,2000.0,Gadgets,Paid,Existing,2100.0
Lan,Acct-001031,2/10/2017,Dallas,32.830994,-97.385597,1200.0,Gadgets,Paid,Existing,1260.0
Mouse,Acct-001031,2/10/2017,Dallas,32.756933000000004,-97.3380115,900.0,Gadgets,Paid,Existing,945.0
Hard Drive,Acct-001031,2/10/2017,Dallas,32.8460261,-97.1922985,5000.0,Gadgets,Paid,Existing,5250.0
Speakers,Acct-001031,2/10/2017,Dallas,32.6684691,-97.2895873,5500.0,Gadgets,Paid,Existing,5775.0
Notebook,Acct-001031,2/10/2017,Dallas,32.6391534,-97.072243,75000.0,Gadgets,Paid,Existing,78750.0
Notebook,Acct-001297,2/10/2017,Atlanta,33.837662,-84.372775,75000.0,Gadgets,Free,New,75000.0
Hard Drive,Acct-000236,2/10/2017,Denver,39.74772100000001,-104.989636,5000.0,Gadgets,Paid,Existing,5400.0
Earphones,Acct-000106,2/10/2017,Dallas,32.800805,-96.819612,2599.0,Gadgets,Paid,Existing,2728.95
Keyboard,Acct-000106,2/10/2017,Dallas,32.8289652,-96.97479,1000.0,Gadgets,Paid,Existing,1050.0
Notebook,Acct-000280,1/13/2017,Denver,39.6180129,-104.8913097,75000.0,Gadgets,Paid,Existing,81000.0
Notebook,Acct-000280,1/13/2017,Denver,39.5609887,-104.8277596,75000.0,Gadgets,Paid,Existing,81000.0
PenDrive,Acct-000019,1/13/2017,Denver,39.73062410000001,-104.9900072,2500.0,Gadgets,Paid,Existing,2700.0
Earphones,Acct-000280,1/13/2017,Denver,39.6180129,-104.8913097,2599.0,Gadgets,Paid,Existing,2806.92
Ipod,Acct-000280,1/13/2017,Denver,39.5609887,-104.8277596,2000.0,Gadgets,Paid,Existing,2160.0
Mouse,Acct-000286,1/13/2017,Dallas,32.800805,-96.819612,900.0,Gadgets,Paid,Existing,945.0
PenDrive,Acct-000002,1/13/2017,Dallas,32.8970767,-96.9829687,2500.0,Gadgets,Paid,Existing,2625.0
Mouse,Acct-000727,1/13/2017,Denver,39.74556,-104.995682,900.0,Gadgets,Paid,New,972.0
Ipod,Acct-000727,1/13/2017,Denver,39.760985,-104.992224,2000.0,Gadgets,Paid,New,2160.0
Hard Drive,Acct-000727,1/13/2017,Denver,39.74556,-104.995682,5000.0,Gadgets,Paid,New,5400.0
Mouse,Acct-000727,1/13/2017,Denver,39.760985,-104.992224,900.0,Gadgets,Paid,New,972.0
PenDrive,Acct-000008,1/13/2017,Atlanta,33.73383920000001,-84.4256845,2500.0,Gadgets,Free,Existing,2500.0
Mouse,Acct-000060,1/13/2017,Dallas,33.01542,-96.7689,900.0,Gadgets,Paid,Existing,945.0
Keyboard,Acct-000060,1/13/2017,Dallas,33.008123,-96.7590852,1000.0,Gadgets,Paid,Existing,1050.0
Notebook,Acct-000338,1/13/2017,Dallas,32.8217917,-96.8736451,75000.0,Gadgets,Paid,Existing,78750.0
Hard Drive,Acct-000015,1/13/2017,Dallas,32.967386600000005,-96.7129604,5000.0,Gadgets,Paid,New,5250.0
Ipod,Acct-000198,1/13/2017,Atlanta,33.844318,-84.3709205,2000.0,Gadgets,Free,New,2000.0
Hard Drive,Acct-001298,1/13/2017,Atlanta,33.758884,-84.38769,5000.0,Gadgets,Free,New,5000.0
Keyboard,Acct-000930,1/13/2017,Denver,39.5590408,-104.8383836,1000.0,Gadgets,Paid,New,1080.0
Mobiles,Acct-000930,1/13/2017,Denver,39.5590408,-104.8383836,15000.0,Gadgets,Paid,New,16200.0
Notebook,Acct-000002,1/13/2017,Atlanta,33.657159,-84.415204,75000.0,Gadgets,Free,Existing,75000.0
